"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "probeset"
"Os.534.2.S1_x_at" 41.2010554136746 5.23255916316239 61.0554340344649 5.28340490114612e-79 2.56925711896243e-76 170.344090618865 "Os.534.2.S1_x_at"
"Os.7987.1.S1_at" 40.9814500529375 11.3181632598545 15.8166354003801 1.45358258913006e-28 5.31609153151441e-27 53.7778161901178 "Os.7987.1.S1_at"
"Os.3445.1.S1_at" 40.8768347784369 11.8713270433478 3.30661694975991 0.00132649300032516 0.0103772080906147 -3.3286967294104 "Os.3445.1.S1_at"
"OsAffx.24076.1.S1_s_at" 40.8758192689012 5.09906427851077 27.0582693270063 6.85836226644598e-47 5.1919069072982e-45 96.2247364864683 "OsAffx.24076.1.S1_s_at"
"Os.22580.1.S1_s_at" 40.8226044119495 2.16060056353217 41.5346149362328 1.96172568347413e-63 3.40083816220883e-61 134.497659203117 "Os.22580.1.S1_s_at"
"Os.8142.1.S1_a_at" 40.7483670183096 10.0926161011066 13.719397918209 2.04268042122009e-24 6.47944101329193e-23 44.1827430367275 "Os.8142.1.S1_a_at"
"Os.12611.1.S1_at" 40.2394988401439 9.64590702699339 23.8715674011026 2.61160821241625e-42 1.63959849502045e-40 85.6137706736226 "Os.12611.1.S1_at"
"Os.17108.1.S1_at" 40.2314304483337 1.81859150683267 68.9370882506689 5.49980990852337e-84 3.46802299088888e-81 181.74930396251 "Os.17108.1.S1_at"
"Os.12000.1.S1_at" 40.0800089353483 31.5235937512586 4.9051893127629 3.77345358811466e-06 4.72975783733498e-05 2.29006148617453 "Os.12000.1.S1_at"
"Os.2447.1.S1_at" 39.8663514661685 9.16587581049206 13.8374126437772 1.17693821842724e-24 3.77080228083706e-23 44.7363705955511 "Os.2447.1.S1_at"
"Os.7570.1.S1_at" 39.7097585755785 6.4506902852535 21.3870049695077 2.00571842878234e-38 1.05492332612638e-36 76.6125256711298 "Os.7570.1.S1_at"
"Os.1316.1.S1_a_at" 39.6338588697039 11.7935781575237 11.4561614266812 1.05323155007943e-19 2.79539929725522e-18 33.2975084910603 "Os.1316.1.S1_a_at"
"Os.4329.1.S1_at" 39.5202226663318 5.59909078591977 27.7864524137989 7.03510321652544e-48 5.60678184403699e-46 98.5152040052169 "Os.4329.1.S1_at"
"Os.17494.2.S1_at" 39.3963825146149 1.67576481312648 67.8680113585245 2.41671467675752e-83 1.44454084980938e-80 180.2801830691 "Os.17494.2.S1_at"
"Os.7116.1.S1_at" 39.3820010646056 8.27878375769346 6.18300265218007 1.50230278738198e-08 2.32672438719441e-07 7.70622000173426 "Os.7116.1.S1_at"
"Os.7309.2.S1_at" 38.8349044192835 7.49401711108053 25.9604736626348 2.32529211044538e-45 1.64728286273552e-43 92.6802432550453 "Os.7309.2.S1_at"
"Os.12127.2.S1_x_at" 38.7875093937985 9.44037427955858 10.6631912031528 5.20738983834263e-18 1.29020053412684e-16 29.3904299140691 "Os.12127.2.S1_x_at"
"Os.12393.2.S1_x_at" 38.7608100549912 8.62503309247876 11.9026478750363 1.19328982348915e-20 3.27310500245959e-19 35.4803919728406 "Os.12393.2.S1_x_at"
"Os.7715.1.S1_a_at" 38.7246440389613 37.6860738514321 4.62391076819661 1.16658833743173e-05 0.000137230774863689 1.19420066118613 "Os.7715.1.S1_a_at"
"Os.4831.1.S1_a_at" 38.6808501384174 7.45127019530594 24.39773768815 4.27295760509759e-43 2.77679335555731e-41 87.4350719164384 "Os.4831.1.S1_a_at"
"Os.26932.1.S1_at" 38.6752646361065 8.55810329327089 8.51759714002179 2.15777563739951e-13 4.39224837265905e-12 18.7682980319119 "Os.26932.1.S1_at"
"Os.11788.1.S1_at" 38.6334988766291 2.15242780582325 53.6877998762824 9.27069872664324e-74 3.05730594443817e-71 158.29958193072 "Os.11788.1.S1_at"
"Os.26751.2.S1_at" 38.4981591187093 6.89409027544556 19.5936866919952 1.97577352857549e-35 9.36973856336517e-34 69.6780328527453 "Os.26751.2.S1_at"
"Os.7907.2.S1_x_at" 38.3343310802094 3.90095997890091 37.2780143282553 3.6860542211762e-59 5.02406563704353e-57 124.621758513607 "Os.7907.2.S1_x_at"
"Os.23103.1.S1_at" 38.3330283633125 26.7828481914681 5.24984347019641 9.0262532779362e-07 1.2053629639156e-05 3.6849460115905 "Os.23103.1.S1_at"
"Os.14271.1.S1_at" 38.3075636674865 4.65699557632893 23.2078055088744 2.66979780263695e-41 1.58590411501981e-39 83.2749046583489 "Os.14271.1.S1_at"
"Os.38235.2.S1_at" 38.2117904642123 3.37889268083923 18.1787217317141 5.98259443085734e-33 2.58893841351023e-31 63.9313286386394 "Os.38235.2.S1_at"
"Os.26477.1.S1_x_at" 38.105821011281 11.0227947703136 8.03552043165837 2.30166050703897e-12 4.43945825932471e-11 16.4110000309508 "Os.26477.1.S1_x_at"
"Os.8372.1.S1_at" 38.0341421628934 6.93497992880049 29.752961312312 1.88222755071949e-50 1.73086508518246e-48 104.472518814358 "Os.8372.1.S1_at"
"Os.38257.1.S1_x_at" 37.9264273328548 3.10543644272972 48.5206385222534 1.1588168846483e-69 2.87858140583935e-67 148.867288213062 "Os.38257.1.S1_x_at"
"Os.7865.1.S1_at" 37.810532791376 5.03461751445222 16.7134513336902 2.89177220025043e-30 1.12881409792361e-28 57.7158612851892 "Os.7865.1.S1_at"
"Os.5816.1.S1_at" 37.7770951210623 5.5074477456532 6.22914914956033 1.21803715316138e-08 1.89824573391381e-07 7.91301444080214 "Os.5816.1.S1_at"
"Os.21254.1.S1_at" 37.3663914889158 4.82947178824735 41.5717020287712 1.80776465353639e-63 3.15298332368466e-61 134.579634179993 "Os.21254.1.S1_at"
"OsAffx.6057.1.S1_s_at" 37.3486803985899 36.3113356344379 2.8611135508429 0.00517445558416021 0.0328975917631114 -4.59141085684469 "OsAffx.6057.1.S1_s_at"
"Os.7971.2.S1_s_at" 37.2967832689466 7.00609821971204 19.3631151425762 4.92874239876253e-35 2.30498041015315e-33 68.7584502642955 "Os.7971.2.S1_s_at"
"Os.11927.1.S1_x_at" 37.1636562023964 2.87710148056067 43.5695601208981 2.43097875663083e-65 4.6967819196293e-63 138.900082676499 "Os.11927.1.S1_x_at"
"Os.8123.1.S1_at" 36.9153743089821 29.8238004818309 3.78817371358106 0.000263768945385417 0.0024763726479231 -1.80289554666279 "Os.8123.1.S1_at"
"Os.38416.1.A1_at" 36.9013995868562 4.58774361796201 36.9606759906434 7.98207483897764e-59 1.07518173335731e-56 123.845942105001 "Os.38416.1.A1_at"
"Os.9172.1.S1_x_at" 36.8757774616677 17.55658010015 4.29822077573639 4.10982387791919e-05 0.000447410194958754 -0.0223538431846055 "Os.9172.1.S1_x_at"
"Os.7879.1.S1_at" 36.8371745089011 3.89619895622457 49.5952632361063 1.51248575335366e-70 4.01803043976574e-68 150.904730722964 "Os.7879.1.S1_at"
"Os.11835.4.S1_x_at" 36.8299783724766 5.7733701459221 20.2145919674685 1.74004479817955e-36 8.54856597680986e-35 72.1222853209884 "Os.11835.4.S1_x_at"
"Os.12696.1.S1_at" 36.7653886124139 2.9145033908223 39.0575535801532 5.368869712475e-61 8.04377237183395e-59 128.867165196662 "Os.12696.1.S1_at"
"Os.17268.1.S1_at" 36.4650516658463 3.70720870809085 67.9038321279759 2.29894224575405e-83 1.38860951521957e-80 180.329778967798 "Os.17268.1.S1_at"
"Os.12622.1.S1_at" 36.396666063496 3.70691765746366 57.6168596823156 1.23464652480233e-76 5.0245735380289e-74 164.908531151153 "Os.12622.1.S1_at"
"Os.11805.1.A1_s_at" 36.3902617640348 6.1359372980842 18.8474592607482 3.89797945652568e-34 1.75706093616934e-32 66.6782406578705 "Os.11805.1.A1_s_at"
"Os.32447.1.S1_at" 36.3306328224976 3.43863287305183 54.2767316712233 3.33997366525759e-74 1.12737864035183e-71 159.319246141425 "Os.32447.1.S1_at"
"Os.3710.1.S1_at" 36.3173412604977 11.7559295312162 5.1203981273606 1.55367826567301e-06 2.03128654000567e-05 3.15465718711633 "Os.3710.1.S1_at"
"Os.49746.1.S1_at" 36.1514498788006 3.8765781476787 18.0582266575208 9.84418375492882e-33 4.23447490423782e-31 63.4304315846397 "Os.49746.1.S1_at"
"Os.36767.1.S1_at" 35.9318249166971 21.5691194829884 3.9432940686604 0.000152181268623833 0.00149990820270917 -1.27841319167844 "Os.36767.1.S1_at"
"Os.12832.1.S1_a_at" 35.8111644668413 39.9151089582606 5.26296052638513 8.53973012558567e-07 1.14305293694042e-05 3.73909526646106 "Os.12832.1.S1_a_at"
"Os.28216.2.S1_a_at" 35.350642875453 6.09984238289696 15.0198779438121 5.13797742447042e-27 1.77393153171457e-25 50.1948628084032 "Os.28216.2.S1_a_at"
"Os.10129.1.S1_at" 35.336080879516 3.45061831267382 46.5569583648605 5.34076170081934e-68 1.21612534887466e-65 145.032473743632 "Os.10129.1.S1_at"
"OsAffx.27605.1.S1_s_at" 35.2532105676633 4.50090679282874 11.9290259947519 1.04974620552709e-20 2.88627392264282e-19 35.6088934104261 "OsAffx.27605.1.S1_s_at"
"Os.12693.5.S1_x_at" 35.0226861092865 35.2859549350108 4.82418772186308 5.24220391525674e-06 6.45372548949287e-05 1.97039392434717 "Os.12693.5.S1_x_at"
"Os.10322.1.S1_s_at" 34.9608065165226 8.32406395335439 9.58471423944887 1.09273414655967e-15 2.44361928284829e-14 24.043108669487 "Os.10322.1.S1_s_at"
"Os.5754.1.S1_at" 34.8447422025924 3.5894667066158 38.7992996606134 9.8132293709952e-61 1.4401604290702e-58 128.261843039839 "Os.5754.1.S1_at"
"Os.4631.1.S1_at" 34.7267021741287 1.586986667876 59.0879726798892 1.15405386751082e-77 5.05510832255772e-75 167.271598370077 "Os.4631.1.S1_at"
"Os.9923.1.S1_at" 34.6871849626403 7.89368960460586 8.66058821688592 1.06561771240394e-13 2.20112583056741e-12 19.4715551983205 "Os.9923.1.S1_at"
"Os.5356.1.S1_at" 34.5701394074007 5.50430608437625 9.76252291124219 4.51954170342172e-16 1.03076447546004e-14 24.9254095858306 "Os.5356.1.S1_at"
"OsAffx.24612.1.S1_at" 34.4402911197195 6.22043630867168 7.32460955063151 7.20636037449809e-11 1.28540681072257e-09 12.9887022141812 "OsAffx.24612.1.S1_at"
"Os.14122.1.S1_at" 34.3014042515623 6.19138032654463 7.13777666126074 1.75931424887429e-10 3.08159249782982e-09 12.1034555838392 "Os.14122.1.S1_at"
"Os.3377.1.S1_at" 33.9717500822957 11.8856291605156 15.0195644565659 5.14526962071645e-27 1.77538100646994e-25 50.1934377239802 "Os.3377.1.S1_at"
"Os.10373.1.S1_at" 33.9557028455229 20.5339284500212 3.05097452791453 0.0029445285018956 0.0204944297195147 -4.0716277253573 "Os.10373.1.S1_at"
"Os.6831.1.S1_a_at" 33.8415718677014 6.14774779106784 28.6878261289792 4.47457549787939e-49 3.80385320324911e-47 101.286149831974 "Os.6831.1.S1_a_at"
"Os.6973.1.S1_at" 33.8145156448939 5.42991608619916 29.4669550604975 4.36768582280924e-50 3.90993054421903e-48 103.626051589025 "Os.6973.1.S1_at"
"Os.5518.1.S1_at" 33.7669040782795 4.15361203541607 28.2697058940349 1.59238741942555e-48 1.29609042413443e-46 100.009472716267 "Os.5518.1.S1_at"
"Os.12837.1.S1_at" 33.6590825092536 5.41335117298251 27.3867577559601 2.44105627944692e-47 1.87765001913168e-45 97.2638423496167 "Os.12837.1.S1_at"
"Os.12129.1.S1_a_at" 33.5066577213151 9.91467274388257 6.16790725710896 1.60879300484966e-08 2.48762490445387e-07 7.6387177976468 "Os.12129.1.S1_a_at"
"Os.10416.1.S1_at" 33.5062760087276 12.2817416173757 3.83269027170214 0.000225576814157236 0.00214321371521899 -1.65395960226913 "Os.10416.1.S1_at"
"Os.8744.1.S1_a_at" 33.4855114357393 17.1776913886247 9.86628993904047 2.70002473596342e-16 6.21471397509238e-15 25.4403758667505 "Os.8744.1.S1_a_at"
"Os.7945.1.S1_s_at" 33.4593983135685 30.8993238221768 3.4625585643272 0.000798720455145055 0.00662889458448561 -2.85216133500538 "Os.7945.1.S1_s_at"
"Os.55624.1.S1_at" 33.4495034823288 4.46534181630829 10.6875471446231 4.6170420134692e-18 1.1454176602546e-16 29.5108850651755 "Os.55624.1.S1_at"
"Os.7929.1.S1_a_at" 33.3871879557677 13.3422289961882 5.69382108212374 1.33441595996656e-07 1.92149201040906e-06 5.55752223134494 "Os.7929.1.S1_a_at"
"Os.8774.1.S1_at" 33.311475014945 4.742482722388 25.5306305944804 9.52764492773525e-45 6.61082613353451e-43 91.2614142954315 "Os.8774.1.S1_at"
"Os.12196.1.S1_at" 33.2456226158889 8.67996258920914 20.6856973698121 2.83989466588462e-37 1.43956568655293e-35 73.9460068669606 "Os.12196.1.S1_at"
"Os.14330.1.S1_at" 33.1273022446469 3.57758822222869 67.9054321290834 2.29381910834818e-83 1.38860951521957e-80 180.331993654601 "Os.14330.1.S1_at"
"Os.8112.1.S1_at" 33.1114889795558 2.19412383023432 62.8347748243496 3.51969208354662e-80 1.81952226250516e-77 173.04064589352 "Os.8112.1.S1_at"
"Os.9473.1.S1_a_at" 33.0550704817959 6.88743272223746 17.6418807294832 5.58008663347851e-32 2.33039687920134e-30 61.6856167990468 "Os.9473.1.S1_a_at"
"Os.7873.1.S1_x_at" 33.0037783325976 1.93833038949414 92.7840525749001 2.86580165653293e-96 4.83663031338743e-93 209.635518604919 "Os.7873.1.S1_x_at"
"Os.57519.1.S1_x_at" 32.9101874871585 6.82245065243522 7.57271365258807 2.18342905173683e-11 4.01568993098599e-10 14.1741663211604 "Os.57519.1.S1_x_at"
"Os.20355.1.S1_at" 32.869367660239 16.876043076471 5.36018514303811 5.65157461059181e-07 7.69574405090126e-06 4.14276631462362 "Os.20355.1.S1_at"
"Os.12371.1.S2_at" 32.8330164029643 2.84808348793394 30.6804463602965 1.28335654277764e-51 1.25240757036848e-49 107.172797789247 "Os.12371.1.S2_at"
"Os.14369.2.S1_at" 32.6741058879565 1.82969809264774 208.873284894079 3.83625742451063e-130 1.10066061766635e-125 282.619279642206 "Os.14369.2.S1_at"
"Os.7971.1.S1_x_at" 32.5307533942633 8.01968467988656 15.816016716443 1.45756731673288e-28 5.32726928463478e-27 53.7750645690459 "Os.7971.1.S1_x_at"
"Os.9191.1.S1_s_at" 32.2507036184226 8.39638551882687 6.11070944134863 2.08420106599664e-08 3.20288231304283e-07 7.38360087743336 "Os.9191.1.S1_s_at"
"Os.50831.1.S1_at" 32.2409517096228 4.6496259090966 14.107779340956 3.34818503664159e-25 1.09038339257984e-23 45.9988039773522 "Os.50831.1.S1_at"
"Os.28290.1.S1_at" 32.1613595196101 1.57966188956244 61.3662659585328 3.27398525193899e-79 1.60570787800652e-76 170.820648297835 "Os.28290.1.S1_at"
"Os.40415.1.A1_s_at" 32.1501185749548 4.65003773376903 24.3624086683283 4.82093264334505e-43 3.12581646260368e-41 87.3136750907913 "Os.40415.1.A1_s_at"
"Os.27227.1.S1_at" 32.1168490652865 3.98000587247355 16.0249418662706 5.79875279438921e-29 2.16517512678982e-27 54.7015432333442 "Os.27227.1.S1_at"
"Os.1605.1.S1_at" 32.0552765131208 2.76876585479685 77.1720808876641 1.22396275712483e-88 1.15136772015307e-85 192.356406876806 "Os.1605.1.S1_at"
"Os.13016.1.S1_a_at" 32.0424805497929 4.83275168940851 15.8460935563121 1.2760126250873e-28 4.68759004178996e-27 53.9087771079607 "Os.13016.1.S1_a_at"
"Os.10370.2.S1_at" 32.0354272330062 3.72113345246719 20.4565178638723 6.83684858071828e-37 3.39664108449157e-35 73.0621113016378 "Os.10370.2.S1_at"
"Os.10598.1.S1_at" 32.0185641059463 5.07545313831289 39.9025896065072 7.64508699266058e-62 1.20851344852025e-59 130.823162235261 "Os.10598.1.S1_at"
"Os.10087.1.S1_at" 31.9878964098102 5.2914250704372 28.3845187408101 1.12209390113794e-48 9.2511483096404e-47 100.361521834299 "Os.10087.1.S1_at"
"Os.11719.1.S1_at" 31.8731210728055 24.7870342468781 4.72799936029423 7.71573661431785e-06 9.28379950519578e-05 1.59504171725239 "Os.11719.1.S1_at"
"Os.6965.1.S1_at" 31.8236516246528 9.31337452202526 8.20962300511282 9.8124656439722e-13 1.92762377125098e-11 17.2595988594044 "Os.6965.1.S1_at"
"Os.12056.1.S1_at" 31.7822747671897 4.56437202698342 16.3086899205187 1.67309659679441e-29 6.34538195090926e-28 55.9510456892297 "Os.12056.1.S1_at"
"Os.7552.1.S1_at" 31.6922546638804 3.87429540271705 30.6094108419435 1.57273406109482e-51 1.52186552940545e-49 106.968360597711 "Os.7552.1.S1_at"
"Os.11845.1.S1_a_at" 31.6237899220239 16.5089910038864 13.4906473187204 5.97401330346355e-24 1.85197639859182e-22 43.1052675562517 "Os.11845.1.S1_a_at"
"Os.7801.1.S1_at" 31.5721126444471 8.26997365606627 11.8698093652024 1.39982830714343e-20 3.83412639238684e-19 35.320343074641 "Os.7801.1.S1_at"
"Os.7664.1.S1_at" 31.418206976324 14.8426596217951 6.69913694032796 1.39315901031848e-09 2.30580473983545e-08 10.054383972545 "Os.7664.1.S1_at"
"Os.12691.1.A1_a_at" 31.3440033643046 21.8735314463042 5.35737167110315 5.71978476336332e-07 7.78308487766928e-06 4.13102834291674 "Os.12691.1.A1_a_at"
"Os.46135.1.S1_s_at" 31.2466869755259 26.603761921734 6.43806011542915 4.67838031791813e-09 7.51763705972495e-08 8.85721530608727 "Os.46135.1.S1_s_at"
"Os.10128.1.S1_at" 31.0446728504808 10.1741611488844 9.59340146620444 1.04660188199853e-15 2.34411042907259e-14 24.0862084992872 "Os.10128.1.S1_at"
"OsAffx.3952.1.S1_s_at" 31.0402967974759 7.67643709498666 11.4791070182421 9.41369571233844e-20 2.50313571531698e-18 33.4100298335546 "OsAffx.3952.1.S1_s_at"
"Os.8007.1.S1_at" 31.02630770098 6.0350320906081 17.7228196895403 3.97577115529117e-32 1.67133846471002e-30 62.0265260138355 "Os.8007.1.S1_at"
"Os.12024.1.S1_at" 31.014135428928 4.30418944868292 26.272430358737 8.44709850007601e-46 6.08933927300706e-44 93.6989067556164 "Os.12024.1.S1_at"
"Os.52515.1.S1_at" 30.9882520610336 2.5466682977629 50.1776581750258 5.10278344708888e-71 1.40129155310129e-68 151.991616243081 "Os.52515.1.S1_at"
"Os.14854.1.S1_at" 30.8512253568797 5.905723483077 19.7554114367192 1.04461050600558e-35 4.99515333796767e-34 70.3191686380752 "Os.14854.1.S1_at"
"Os.48138.1.S1_at" 30.8464307494443 7.98593509452901 22.82306409323 1.04945520738202e-40 6.08896245803794e-39 81.8976490898407 "Os.48138.1.S1_at"
"Os.17910.1.S1_a_at" 30.7279725931208 16.8322599759913 8.03684166333345 2.28684288212655e-12 4.41236107135797e-11 16.4174267309617 "Os.17910.1.S1_a_at"
"Os.32459.1.S1_at" 30.6655932988769 1.51920287082067 69.0399473239914 4.77529486605843e-84 3.11381784095642e-81 181.889455946805 "Os.32459.1.S1_at"
"Os.28394.1.S1_s_at" 30.438631662593 5.40662069931799 45.5495370980277 4.03821764731848e-67 8.55059059182394e-65 143.006220461073 "Os.28394.1.S1_s_at"
"OsAffx.32256.1.S1_x_at" 30.3393452102578 9.43410883186043 10.0007743674957 1.38514742433074e-16 3.2415387236112e-15 26.1077410607561 "OsAffx.32256.1.S1_x_at"
"Os.11136.1.S1_at" 30.1224242138154 5.00814026386352 29.0904271065722 1.33628586094633e-49 1.17245803169453e-47 102.501522564811 "Os.11136.1.S1_at"
"Os.16884.1.S1_at" 30.0339018395173 4.98267117699093 36.0935927747519 6.79033683246946e-58 8.75602490159016e-56 121.695960464749 "Os.16884.1.S1_at"
"Os.11975.2.A1_at" 29.998582014991 1.50930172686219 46.2776818265165 9.3198685691605e-68 2.09722626759046e-65 144.474869199275 "Os.11975.2.A1_at"
"Os.18335.3.S1_x_at" 29.9573909885932 5.31481499279511 16.6093904482359 4.53207078619958e-30 1.75597087004527e-28 57.2641191464454 "Os.18335.3.S1_x_at"
"Os.32279.1.S1_at" 29.8236606277213 1.83471244589135 82.5284265019995 2.05522672360448e-91 2.56376130117113e-88 198.658915570772 "Os.32279.1.S1_at"
"Os.8520.1.S1_at" 29.7368369743265 4.28511459671893 31.6189113065419 9.06007535111352e-53 9.38421017685191e-51 109.837696893029 "Os.8520.1.S1_at"
"OsAffx.12382.1.S1_at" 29.7157279200161 4.04150797227498 21.7445200493959 5.30822006582277e-39 2.86800424001285e-37 77.9499970743846 "OsAffx.12382.1.S1_at"
"Os.46437.1.S1_s_at" 29.6114160604271 28.390262273593 5.83623264367146 7.12118400806307e-08 1.04991721672835e-06 6.17444831275034 "Os.46437.1.S1_s_at"
"OsAffx.22955.2.S1_s_at" 29.5239586422226 28.4326766367814 3.9318564264822 0.000158554593763046 0.00155764076344994 -1.31760880165544 "OsAffx.22955.2.S1_s_at"
"Os.15243.2.S1_x_at" 29.4610239724534 1.69920197966308 73.3813537033075 1.46804862198732e-86 1.15396665790241e-83 187.622424660987 "Os.15243.2.S1_x_at"
"Os.7901.1.S1_at" 29.434655065223 23.822194513745 3.58493486674749 0.000530701028157616 0.00463017886540069 -2.46624690027903 "Os.7901.1.S1_at"
"Os.4695.1.S1_s_at" 29.397454640355 15.2994126024768 4.64316362297503 1.08112756585269e-05 0.000127465095508032 1.26791702571235 "Os.4695.1.S1_s_at"
"Os.2355.1.S1_at" 29.1740632386902 4.39961036931135 15.6771845341357 2.69741662763782e-28 9.74705043621622e-27 53.1563944015836 "Os.2355.1.S1_at"
"OsAffx.32197.1.S1_x_at" 29.0912704324947 19.4961098368142 7.77059084902188 8.37106519191011e-12 1.57542952719641e-10 15.1268400140531 "OsAffx.32197.1.S1_x_at"
"Os.35576.1.S1_at" 29.0451240756135 6.46819967939074 8.46009774126147 2.86452640116605e-13 5.8000089608931e-12 18.485964674805 "Os.35576.1.S1_at"
"Os.39065.1.A1_s_at" 29.0285592453661 6.29604460958171 31.7001593881449 7.22424832614741e-53 7.50981553353244e-51 110.065318203336 "Os.39065.1.A1_s_at"
"OsAffx.11838.1.S1_x_at" 28.951335867043 1.45271557060579 62.6647557651223 4.54499354599228e-80 2.30797185536397e-77 172.78623945225 "OsAffx.11838.1.S1_x_at"
"Os.11365.1.S1_at" 28.7717070202526 2.55367302690224 19.2110632769575 9.03823692457192e-35 4.17914674621906e-33 68.148463123027 "Os.11365.1.S1_at"
"Os.35808.1.S1_at" 28.744724734393 3.35801247372318 25.0803512355435 4.25505432673087e-44 2.85237765626718e-42 89.7558761596175 "Os.35808.1.S1_at"
"Os.52278.1.S1_s_at" 28.6943015178384 1.5962367993099 81.7359397613367 5.15461434291734e-91 6.03636898418945e-88 197.753142210809 "Os.52278.1.S1_s_at"
"Os.10370.2.S1_x_at" 28.5896022104631 3.80561161043137 19.7834182563036 9.35754819193321e-36 4.48583818170018e-34 70.429875214048 "Os.10370.2.S1_x_at"
"OsAffx.32195.1.S1_x_at" 28.582038788281 25.3809798392291 6.05653983564144 2.66098814605148e-08 4.06205963811455e-07 7.14296208516294 "OsAffx.32195.1.S1_x_at"
"Os.6044.1.S1_at" 28.5263627230171 9.79688439109009 7.79498571301879 7.43527858825534e-12 1.4025350294256e-10 15.2446909731364 "Os.6044.1.S1_at"
"Os.46288.1.A1_x_at" 28.4561631461574 2.05135494292565 49.8866868126386 8.76856116955679e-71 2.37338479731843e-68 151.450092117568 "Os.46288.1.A1_x_at"
